"characterCount","wordCount","syllableCount","sentenceCount","sectionCount","subsectionCount","paragraphCount","meanSectionSize","meanParagraphSize","largestSectionSize","shortestSectionSize","largestShortestSectionRatio","sectionSizeStandardDeviation","meanOfSubsectionsPerSection","abstractSize","abstractSizeArtcileLengthRatio","citationCount","citationCountPerSentence","citationCountPerSection","externalLinksCount","externalLinksPerSentence","externalLinksPerSection","imageCount","imagePerSentence","imagePerSection","meanSentenceSize","largestSentenceSize","shortestSentenceSize","largeSentenceRate","shortSentenceRate","questionCount","questionRatio","exclamationCount","exclamationRatio","toBeVerbCount","toBeVerbRatio","toBeVerbPerSentence","toBeVerbRate","modalAuxiliaryVerbCount","modalAuxiliaryVerbsRatio","modalAuxiliaryVerbsPerSentence","modalAuxiliaryVerbsRate","passiveVoiceCount","passiveVoiceRatio","passiveVoicePerSentence","passiveVoiceRate","numberOfSentencesThatStartWithACoordinatingConjunction","numberOfSentencesThatStartWithADeterminer","numberOfSentencesThatStartWithASubordinatingPrepositionOrConjunction","numberOfSentencesThatStartWithAnAdjective","numberOfSentencesThatStartWithANoun","numberOfSentencesThatStartWithAPronoun","numberOfSentencesThatStartWithAnAdverb","numberOfSentencesThatStartWithAnArticle","numberOfSentencesThatStartWithACoordinatingConjunctionRatio","numberOfSentencesThatStartWithADeterminerRatio","numberOfSentencesThatStartWithASubordinatingPrepositionOrConjunctionRatio","numberOfSentencesThatStartWithAnAdjectiveRatio","numberOfSentencesThatStartWithANounRatio","numberOfSentencesThatStartWithAPronounRatio","numberOfSentencesThatStartWithAnAdverbRatio","numberOfSentencesThatStartWithAnArticleRatio","automatedReadabilityIndex","colemanLiauIndex","fleshReadingEase","fleschKincaidGradeLevel","gunningFogIndex","lasbarhetsIndex","smogGrading","daleChallReadabilityFormula","differentWordCount","differentWordsPerSentence","differentWordsRate","nounCount","nounsPerSentence","nounsRate","differentNounCount","differentNounsPerSentence","differentNounsRate","differentNounsDifferentWordsRatio","verbCount","verbsPerSentence","verbsRate","differentVerbCount","differentVerbsPerSentence","differentVerbsRate","differentVerbsDifferentWordsRatio","pronounCount","pronounsPerSentence","pronounsRate","differentPronounCount","differentPronounsPerSentence","differentPronounsRate","differentPronounsDifferentWordsRatio","adjectiveCount","adjectivesPerSentence","adjectivesRate","differentAdjectiveCount","differentAdjectivesPerSentence","differentAdjectivesRate","differentAdjectivesDifferentWordsRatio","adverbCount","adverbsPerSentence","adverbsRate","differentAdverbCount","differentAdverbsPerSentence","differentAdverbsRate","differentAdverbsDifferentWordsRatio","coordinatingConjunctionCount","coordinatingConjunctionsPerSentence","coordinatingConjunctionsRate","differentCoordinatingConjunctionCount","differentCoordinatingConjunctionsPerSentence","differentCoordinatingConjunctionsRate","differentCoordinatingConjunctionsDifferentWordsRatio","subordinatingPrepositionAndConjunctionCount","subordinatingPrepositionsAndConjunctionsPerSentence","subordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionAndConjunctionCount","differentSubordinatingPrepositionsAndConjunctionsPerSentence","differentSubordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionsAndConjunctionsDifferentWordsRatio","syllablesPerWord","charactersPerWord","he_","ing","ng_","_th","the","_of","of_","in_","_in","ion","on_","ed_","_an","and","nd_","er_","_to","to_","as_","DT,NNP,NNP","NNP,NNP,NNP","DT,NN,IN","NN,IN,DT","IN,DT,NNP","NNP,NNP,IN","NNP,IN,NNP","NNP,IN,DT","IN,DT,NN","DT,NN,VBD","NNS,IN,DT","NNP,NNP,VBD","JJ,NN,IN","IN,DT,JJ","DT,JJ,NN","NN,IN,NNP","IN,NNP,NNP","VBD,DT,NN","VBD,VBN,IN","VBN,IN,DT","NN,IN,NN","IN,NN,IN","JJ,NNS,IN","NN,CC,NN","IN,JJ,NNS","IN,DT,NNS","TO,VB,DT","DT,NN,NN","NNP,NNP,CC","IN,JJ,NN","NNP,CC,NNP","NNP,POS,NN","NN,IN,JJ","qualityClass"
15260,2967,5091,115,4,4,33,3815,89.9090909090909,6910,1167,5.921165381319623,2738.8827862226353,1,1167,0.07647444298820445,76,0.6608695652173913,19,24,0.20869565217391303,6,6,0.05217391304347826,1.5,25.8,94,2,0.20869565217391303,0.3652173913043478,0,0,0,0,75,0.4411764705882353,0.6521739130434783,0.025278058645096056,3,0.01764705882352941,0.02608695652173913,0.0010111223458038423,39,0.22941176470588234,0.3391304347826087,0.01314459049544995,0,47,23,4,22,11,1,44,0,0.40869565217391307,0.2,0.034782608695652174,0.19130434782608696,0.09565217391304348,0.008695652173913044,0.3826086956521739,15.69467138523762,13.294978092349176,35.485007077856466,14.719320525783623,18.489868554095047,54.36550359034121,16.243013891940016,11.653672416582406,1107,9.626086956521739,0.3731041456016178,1195,10.391304347826088,0.40276373441186386,570,4.956521739130435,0.19211324570273003,0.5149051490514905,170,1.4782608695652173,0.057296932928884395,147,1.2782608695652173,0.04954499494438827,0.13279132791327913,65,0.5652173913043478,0.021907650825749917,10,0.08695652173913043,0.003370407819346141,0.009033423667570008,195,1.6956521739130435,0.06572295247724974,139,1.208695652173913,0.04684866868891136,0.12556458897922312,85,0.7391304347826086,0.028648466464442197,48,0.41739130434782606,0.016177957532861477,0.04336043360433604,89,0.7739130434782608,0.7739130434782608,4,0.034782608695652174,0.0013481631277384564,0.0036133694670280035,445,3.869565217391304,0.14998314796090326,40,0.34782608695652173,0.013481631277384564,0.036133694670280034,1.7158746208291202,5.143242332322211,215,100,87,221,212,131,126,89,108,74,121,154,107,109,104,73,62,49,75,30,110,65,60,27,31,38,10,68,12,23,18,26,38,47,40,62,6,22,20,12,13,10,8,14,6,10,22,20,8,18,4,9,2
34803,7268,11526,312,6,14,53,5800.5,137.1320754716981,12272,740,16.583783783783783,5567.95835712397,2.3333333333333335,1355,0.03893342527942993,236,0.7564102564102564,39.333333333333336,95,0.30448717948717946,15.833333333333334,6,0.019230769230769232,1,23.294871794871796,79,3,0.19230769230769232,0.3974358974358974,1,0.003205128205128205,0,0,202,0.2696929238985314,0.6474358974358975,0.02779306549257017,41,0.05473965287049399,0.13141025641025642,0.005641166758392956,58,0.0774365821094793,0.1858974358974359,0.007980187121629059,4,38,57,7,62,111,22,23,0.01282051282051282,0.12179487179487179,0.18269230769230768,0.022435897435897436,0.1987179487179487,0.3557692307692308,0.07051282051282051,0.07371794871794872,12.771388841849763,11.085861309851403,49.02730391741812,12.208098514034123,15.415912394338372,47.542170311937326,13.894682141535768,10.444867303105994,2145,6.875,0.29512933406714364,2268,7.269230769230769,0.3120528343423225,1060,3.3974358974358974,0.14584479911942763,0.49417249417249415,749,2.4006410256410255,0.10305448541552009,338,1.0833333333333333,0.046505228398459,0.15757575757575756,857,2.746794871794872,0.11791414419372592,30,0.09615384615384616,0.004127682993946065,0.013986013986013986,463,1.483974358974359,0.06370390753990093,281,0.9006410256410257,0.038662630709961475,0.131002331002331,336,1.0769230769230769,0.04623004953219593,129,0.41346153846153844,0.017749036873968078,0.06013986013986014,183,0.5865384615384616,0.5865384615384616,7,0.022435897435897436,0.0009631260319207485,0.0032634032634032634,889,2.8493589743589745,0.12231700605393506,61,0.1955128205128205,0.008392955421023666,0.02843822843822844,1.5858558062740782,4.78852504127683,561,206,190,461,400,201,178,153,206,169,168,306,197,178,178,349,227,207,191,49,72,101,93,51,40,25,25,139,24,31,33,60,52,98,54,54,30,17,22,44,16,30,14,16,19,19,32,17,7,23,23,14,2
29767,6254,9884,308,4,26,86,7441.75,72.72093023255815,20122,1431,14.061495457721874,8637.98550975091,6.5,1431,0.04807336983908355,180,0.5844155844155844,45,120,0.38961038961038963,30,13,0.04220779220779221,3.25,20.305194805194805,71,2,0.17532467532467533,0.2987012987012987,0,0,5,0.016233766233766232,232,0.46963562753036436,0.7532467532467533,0.03709625839462744,29,0.058704453441295545,0.09415584415584416,0.00463703229932843,118,0.2388663967611336,0.38311688311688313,0.018867924528301886,1,134,49,10,65,22,10,116,0.003246753246753247,0.43506493506493504,0.1590909090909091,0.032467532467532464,0.21103896103896103,0.07142857142857142,0.032467532467532464,0.37662337662337664,11.14066104186827,10.729126958746406,52.52097399482517,10.978082577799562,14.006312012260205,44.14169377458299,13.002426325371442,10.720793082868521,1793,5.821428571428571,0.2866965142308922,2296,7.454545454545454,0.36712503997441637,868,2.8181818181818183,0.13879117364886473,0.4841048522030117,494,1.603896103896104,0.07898944675407739,314,1.0194805194805194,0.05020786696514231,0.17512548800892358,143,0.4642857142857143,0.02286536616565398,22,0.07142857142857142,0.003517748640869843,0.012269938650306749,378,1.2272727272727273,0.06044131755676367,219,0.711038961038961,0.03501758874320435,0.12214166201896264,197,0.6396103896103896,0.0314998401023345,92,0.2987012987012987,0.014710585225455708,0.051310652537646405,191,0.6201298701298701,0.6201298701298701,6,0.01948051948051948,0.0009593859929645027,0.0033463469046291134,824,2.675324675324675,0.13175567636712504,69,0.22402597402597402,0.011032938919091781,0.0384829894032348,1.5804285257435242,4.759673808762392,533,190,184,523,485,194,170,161,194,124,133,275,197,206,207,134,145,144,152,60,94,117,107,61,37,24,14,140,28,25,39,58,47,99,50,69,18,31,49,32,25,15,16,23,24,19,59,20,6,19,29,20,2
6234,1217,2055,73,3,0,9,2078,135.22222222222223,3134,1204,2.6029900332225915,977.7872979334513,0,1204,0.19313442412576196,39,0.5342465753424658,13,9,0.1232876712328767,3,1,0.0136986301369863,0.3333333333333333,16.671232876712327,34,5,0.0684931506849315,0.0958904109589041,0,0,0,0,28,0.23728813559322035,0.3835616438356164,0.023007395234182416,0,0,0,0,15,0.1271186440677966,0.2054794520547945,0.012325390304026294,0,24,25,4,8,5,5,20,0,0.3287671232876712,0.3424657534246575,0.0547945205479452,0.1095890410958904,0.0684931506849315,0.0684931506849315,0.273972602739726,11.032272149120338,12.544387838948232,47.059959928411445,10.837006787406718,13.9979919181459,46.25216960637543,13.113821074296812,11.430714432525523,427,5.8493150684931505,0.35086277732128185,437,5.986301369863014,0.3590797041906327,184,2.5205479452054793,0.15119145439605589,0.4309133489461358,118,1.6164383561643836,0.09695973705834018,77,1.0547945205479452,0.06327033689400165,0.18032786885245902,30,0.410958904109589,0.024650780608052588,4,0.0547945205479452,0.003286770747740345,0.00936768149882904,95,1.3013698630136987,0.0780608052588332,53,0.726027397260274,0.043549712407559574,0.12412177985948478,39,0.5342465753424658,0.03204601479046836,30,0.410958904109589,0.024650780608052588,0.0702576112412178,30,0.410958904109589,0.410958904109589,2,0.0273972602739726,0.0016433853738701725,0.00468384074941452,175,2.3972602739726026,0.1437962202136401,37,0.5068493150684932,0.030402629416598194,0.08665105386416862,1.6885784716516024,5.1224322103533275,116,32,26,113,111,40,37,35,47,23,32,101,32,48,37,16,39,47,28,9,15,10,20,9,6,1,8,28,25,6,9,19,13,27,11,12,11,6,5,2,3,0,1,2,2,1,13,4,2,2,2,2,2
9062,1853,2968,96,3,2,18,3020.6666666666665,102.94444444444444,6793,836,8.125598086124402,3280.545127464845,0.6666666666666666,1433,0.15813286250275876,36,0.375,12,2,0.020833333333333332,0.6666666666666666,5,0.052083333333333336,1.6666666666666667,19.302083333333332,52,4,0.11458333333333333,0.2916666666666667,0,0,0,0,58,0.4027777777777778,0.6041666666666666,0.03130059363194819,7,0.04861111111111111,0.07291666666666667,0.0037776578521316784,40,0.2777777777777778,0.4166666666666667,0.021586616297895305,0,17,32,1,26,12,7,15,0,0.17708333333333334,0.3333333333333333,0.010416666666666666,0.2708333333333333,0.125,0.07291666666666667,0.15625,11.255051380643998,11.422320561252018,51.73728719756252,10.838190265785215,14.542204083468249,44.32640395607784,13.493707505834458,10.59289034898363,577,6.010416666666667,0.3113869400971398,629,6.552083333333333,0.3394495412844037,240,2.5,0.12951969778737182,0.41594454072790293,144,1.5,0.07771181867242309,103,1.0729166666666667,0.05558553696708041,0.17850953206239167,64,0.6666666666666666,0.03453858607663249,10,0.10416666666666667,0.005396654074473826,0.01733102253032929,108,1.125,0.05828386400431732,62,0.6458333333333334,0.03345925526173772,0.10745233968804159,51,0.53125,0.027522935779816515,41,0.4270833333333333,0.022126281705342688,0.07105719237435008,50,0.5208333333333334,0.5208333333333334,2,0.020833333333333332,0.0010793308148947653,0.0034662045060658577,300,3.125,0.16189962223421478,39,0.40625,0.021046950890447922,0.06759098786828423,1.6017269293038316,4.890447922288181,235,45,40,218,220,79,75,52,66,20,41,111,57,102,61,65,57,58,56,29,27,49,48,43,21,9,16,58,19,21,13,16,28,39,17,13,13,22,20,6,5,8,0,3,5,6,8,4,2,6,0,3,2
10620,2108,3592,82,8,5,25,1327.5,84.32,6074,200,30.37,1942.644368600991,0.625,325,0.030602636534839925,55,0.6707317073170732,6.875,51,0.6219512195121951,6.375,0,0,0,25.70731707317073,88,2,0.18292682926829268,0.3780487804878049,0,0,0,0,38,0.2122905027932961,0.4634146341463415,0.018026565464895637,29,0.16201117318435754,0.35365853658536583,0.013757115749525617,20,0.11173184357541899,0.24390243902439024,0.009487666034155597,0,28,12,9,14,10,4,25,0,0.34146341463414637,0.14634146341463414,0.10975609756097561,0.17073170731707318,0.12195121951219512,0.04878048780487805,0.3048780487804878,15.15240616466886,12.671726755218216,36.5849574212061,14.54287453140186,17.55047901143148,50.190083326458215,15.475416232471737,11.705477613736289,715,8.71951219512195,0.3391840607210626,806,9.829268292682928,0.38235294117647056,385,4.695121951219512,0.18263757115749527,0.5384615384615384,179,2.182926829268293,0.0849146110056926,105,1.2804878048780488,0.04981024667931689,0.14685314685314685,141,1.7195121951219512,0.06688804554079697,17,0.2073170731707317,0.008064516129032258,0.023776223776223775,85,1.0365853658536586,0.04032258064516129,51,0.6219512195121951,0.024193548387096774,0.07132867132867132,54,0.6585365853658537,0.025616698292220113,23,0.2804878048780488,0.010910815939278937,0.032167832167832165,56,0.6829268292682927,0.6829268292682927,4,0.04878048780487805,0.0018975332068311196,0.005594405594405594,295,3.597560975609756,0.13994307400379508,41,0.5,0.019449715370018977,0.057342657342657345,1.7039848197343455,5.0379506641366225,194,53,50,241,199,85,83,37,41,50,43,109,57,59,53,36,72,96,19,20,106,48,43,25,13,14,7,43,5,20,19,9,9,22,6,22,17,7,9,9,15,10,4,6,28,16,10,11,4,9,0,4,2
21651,4248,7076,231,7,0,32,3093,132.75,8473,175,48.417142857142856,2832.8255035094085,0,175,0.008082767539605561,168,0.7272727272727273,24,29,0.12554112554112554,4.142857142857143,5,0.021645021645021644,0.7142857142857143,18.38961038961039,70,1,0.1645021645021645,0.35064935064935066,0,0,0,0,98,0.32450331125827814,0.42424242424242425,0.023069679849340868,12,0.039735099337748346,0.05194805194805195,0.002824858757062147,49,0.16225165562913907,0.21212121212121213,0.011534839924670434,0,22,42,2,43,37,7,19,0,0.09523809523809523,0.18181818181818182,0.008658008658008658,0.18614718614718614,0.16017316017316016,0.030303030303030304,0.08225108225108226,11.770504347347568,12.55929378531074,47.24920647149463,11.237503607503609,14.75697409934698,47.59636975598029,13.666906482116925,11.40285254726441,1267,5.484848484848484,0.2982580037664783,1587,6.87012987012987,0.3735875706214689,587,2.5411255411255413,0.13818267419962335,0.4632991318074191,302,1.3073593073593073,0.07109227871939737,213,0.922077922077922,0.05014124293785311,0.1681136543014996,228,0.987012987012987,0.05367231638418079,18,0.07792207792207792,0.00423728813559322,0.014206787687450671,238,1.0303030303030303,0.05602636534839925,129,0.5584415584415584,0.03036723163841808,0.10181531176006314,105,0.45454545454545453,0.024717514124293787,58,0.2510822510822511,0.013653483992467044,0.04577742699289661,131,0.5670995670995671,0.5670995670995671,3,0.012987012987012988,0.0007062146892655367,0.0023677979479084454,623,2.696969696969697,0.1466572504708098,52,0.22510822510822512,0.01224105461393597,0.04104183109707971,1.6657250470809792,5.096751412429379,304,200,183,305,277,130,102,157,155,96,143,221,144,183,152,150,132,128,116,32,113,54,60,50,50,39,19,58,18,14,18,41,41,44,46,46,22,25,17,20,21,9,6,9,8,15,24,12,22,12,8,20,2
17196,3381,5745,112,5,0,33,3439.2,102.45454545454545,8099,197,41.111675126903556,3256.7441256567886,0,1093,0.06356129332402885,24,0.21428571428571427,4.8,23,0.20535714285714285,4.6,20,0.17857142857142858,4,30.1875,127,9,0.19642857142857142,0.49107142857142855,0,0,0,0,99,0.3613138686131387,0.8839285714285714,0.029281277728482696,21,0.07664233576642336,0.1875,0.006211180124223602,45,0.16423357664233576,0.4017857142857143,0.013309671694764862,0,29,33,3,15,10,17,18,0,0.25892857142857145,0.29464285714285715,0.026785714285714284,0.13392857142857142,0.08928571428571429,0.15178571428571427,0.16071428571428573,17.61913598047915,13.125548654244302,32.44224739352265,16.23370175244011,19.63489352262644,55.10416197627656,16.774502591166005,12.097091925465838,1126,10.053571428571429,0.33303756285122743,1090,9.732142857142858,0.32238982549541556,465,4.151785714285714,0.13753327417923691,0.4129662522202487,274,2.4464285714285716,0.08104111209701272,180,1.6071428571428572,0.05323868677905945,0.15985790408525755,113,1.0089285714285714,0.0334220644779651,15,0.13392857142857142,0.0044365572315882874,0.013321492007104795,314,2.8035714285714284,0.09287193138124815,179,1.5982142857142858,0.052942916296953565,0.15896980461811722,111,0.9910714285714286,0.032830523513753325,70,0.625,0.020703933747412008,0.06216696269982238,102,0.9107142857142857,0.9107142857142857,4,0.03571428571428571,0.0011830819284235432,0.003552397868561279,539,4.8125,0.15942028985507245,44,0.39285714285714285,0.013013901212658977,0.03907637655417407,1.699201419698314,5.086069210292813,228,113,99,334,277,169,167,83,89,70,79,160,112,92,98,71,89,82,74,9,18,74,62,9,9,6,3,79,9,27,22,45,41,89,15,8,19,10,15,29,21,25,15,24,20,12,15,2,20,6,10,19,2
24766,4905,8264,237,6,27,76,4127.666666666667,64.53947368421052,8951,61,146.7377049180328,4159.902627065526,4.5,132,0.005329887749333764,180,0.759493670886076,30,88,0.37130801687763715,14.666666666666666,25,0.10548523206751055,4.166666666666667,20.696202531645568,57,2,0.1518987341772152,0.2616033755274262,0,0,0,0,157,0.4815950920245399,0.6624472573839663,0.03200815494393476,12,0.03680981595092025,0.05063291139240506,0.0024464831804281344,100,0.3067484662576687,0.4219409282700422,0.020387359836901122,0,116,56,12,24,16,9,99,0,0.48945147679324896,0.23628691983122363,0.05063291139240506,0.10126582278481013,0.06751054852320675,0.0379746835443038,0.4177215189873418,12.699520226067428,12.458691131498473,43.293308558820144,12.362293707015578,15.520071226725506,49.76724430852872,14.187116806652199,12.03813664047278,1499,6.324894514767933,0.3056065239551478,1780,7.510548523206751,0.36289500509684,746,3.147679324894515,0.15208970438328237,0.49766511007338227,326,1.3755274261603376,0.06646279306829765,202,0.8523206751054853,0.041182466870540266,0.13475650433622416,62,0.2616033755274262,0.012640163098878695,8,0.03375527426160337,0.0016309887869520897,0.00533689126084056,480,2.0253164556962027,0.09785932721712538,263,1.109704641350211,0.05361875637104995,0.1754503002001334,104,0.4388185654008439,0.021202854230377165,53,0.22362869198312235,0.010805300713557594,0.035356904603068715,154,0.6497890295358649,0.6497890295358649,4,0.016877637130801686,0.0008154943934760449,0.00266844563042028,648,2.7341772151898733,0.13211009174311927,55,0.2320675105485232,0.011213047910295617,0.03669112741827885,1.6848114169215087,5.049133537206932,404,163,139,364,350,142,135,140,176,128,114,255,180,154,165,100,95,90,96,60,107,71,93,51,25,18,15,96,28,40,22,50,81,107,28,20,10,36,46,15,18,18,16,24,14,7,26,12,12,13,3,20,2
2146,487,705,28,4,1,10,536.5,48.7,1219,193,6.316062176165803,472.10062486719926,0.25,250,0.11649580615097857,3,0.10714285714285714,0.75,4,0.14285714285714285,1,2,0.07142857142857142,0.5,17.392857142857142,41,6,0.25,0.39285714285714285,0,0,0,0,31,0.775,1.1071428571428572,0.06365503080082136,0,0,0,0,4,0.1,0.14285714285714285,0.008213552361396304,0,9,5,1,6,5,0,9,0,0.32142857142857145,0.17857142857142858,0.03571428571428571,0.21428571428571427,0.17857142857142858,0,0.32142857142857145,8.021377236726309,8.408788501026695,66.71102412731007,8.275349809328251,11.474596655910824,33.40928424757993,11.135684009426242,11.081054297447933,238,8.5,0.4887063655030801,193,6.892857142857143,0.39630390143737165,101,3.607142857142857,0.20739219712525667,0.42436974789915966,40,1.4285714285714286,0.08213552361396304,13,0.4642857142857143,0.026694045174537988,0.0546218487394958,16,0.5714285714285714,0.03285420944558522,5,0.17857142857142858,0.01026694045174538,0.02100840336134454,24,0.8571428571428571,0.049281314168377825,18,0.6428571428571429,0.03696098562628337,0.07563025210084033,11,0.39285714285714285,0.022587268993839837,8,0.2857142857142857,0.01642710472279261,0.03361344537815126,21,0.75,0.75,3,0.10714285714285714,0.006160164271047228,0.012605042016806723,65,2.3214285714285716,0.13347022587268995,20,0.7142857142857143,0.04106776180698152,0.08403361344537816,1.4476386036960986,4.406570841889117,36,7,10,34,34,25,25,5,11,10,6,9,18,22,18,9,11,8,17,5,14,6,15,8,6,4,2,14,6,2,0,8,1,12,2,6,1,1,0,0,0,1,0,1,1,0,4,1,0,1,2,1,2
21495,3999,7063,174,4,3,22,5373.75,181.77272727272728,14417,1999,7.212106053026513,6035.801928216884,0.75,2709,0.12602930914166086,96,0.5517241379310345,24,9,0.05172413793103448,2.25,5,0.028735632183908046,1.25,22.982758620689655,54,9,0.1896551724137931,0.28735632183908044,0,0,0,0,113,0.3741721854304636,0.6494252873563219,0.028257064266066518,1,0.0033112582781456954,0.005747126436781609,0.00025006251562890725,49,0.16225165562913907,0.28160919540229884,0.012253063265816454,0,38,48,16,39,5,19,35,0,0.21839080459770116,0.27586206896551724,0.09195402298850575,0.22413793103448276,0.028735632183908046,0.10919540229885058,0.20114942528735633,15.378070983263058,14.517629407351833,34.08769504876224,14.214336127135233,17.705231480283864,55.22971794084884,15.762931830610139,11.571791164170353,1194,6.862068965517241,0.29857464366091524,1402,8.057471264367816,0.35058764691172795,551,3.1666666666666665,0.13778444611152788,0.46147403685092125,302,1.735632183908046,0.07551887971992999,209,1.2011494252873562,0.05226306576644161,0.17504187604690116,55,0.3160919540229885,0.013753438359589898,6,0.034482758620689655,0.0015003750937734434,0.005025125628140704,386,2.218390804597701,0.09652413103275818,174,1,0.04351087771942986,0.1457286432160804,223,1.2816091954022988,0.05576394098524631,96,0.5517241379310345,0.024006001500375095,0.08040201005025126,156,0.896551724137931,0.896551724137931,4,0.022988505747126436,0.001000250062515629,0.0033500837520938024,607,3.4885057471264367,0.1517879469867467,58,0.3333333333333333,0.014503625906476619,0.048576214405360134,1.7661915478869716,5.375093773443361,334,143,135,350,367,144,144,93,147,50,60,287,164,191,170,91,87,61,80,28,21,68,58,36,21,9,12,126,40,45,14,37,35,46,33,57,24,22,40,12,8,23,5,25,21,4,17,16,20,21,3,11,2
6877,1428,2425,51,10,3,19,687.7,75.15789473684211,1164,168,6.928571428571429,347.8773890004606,0.3,709,0.1030972807910426,1,0.0196078431372549,0.1,0,0,0,0,0,0,28,98,5,0.23529411764705882,0.37254901960784315,0,0,0,0,53,0.5196078431372549,1.0392156862745099,0.03711484593837535,18,0.17647058823529413,0.35294117647058826,0.012605042016806723,35,0.3431372549019608,0.6862745098039216,0.024509803921568627,0,24,8,4,5,4,3,19,0,0.47058823529411764,0.1568627450980392,0.0784313725490196,0.09803921568627451,0.0784313725490196,0.058823529411764705,0.37254901960784315,15.252542016806721,11.459915966386554,34.74903361344542,15.36851540616247,19.35126050420168,51.04089635854342,16.775130644584568,11.3943756302521,493,9.666666666666666,0.34523809523809523,445,8.72549019607843,0.311624649859944,208,4.078431372549019,0.14565826330532214,0.42190669371196754,102,2,0.07142857142857142,72,1.411764705882353,0.05042016806722689,0.1460446247464503,41,0.803921568627451,0.028711484593837534,10,0.19607843137254902,0.0070028011204481795,0.02028397565922921,128,2.5098039215686274,0.0896358543417367,68,1.3333333333333333,0.047619047619047616,0.13793103448275862,41,0.803921568627451,0.028711484593837534,25,0.49019607843137253,0.01750700280112045,0.05070993914807302,51,1,1,3,0.058823529411764705,0.0021008403361344537,0.006085192697768763,184,3.607843137254902,0.12885154061624648,31,0.6078431372549019,0.021708683473389355,0.06288032454361055,1.6981792717086834,4.815826330532213,117,38,32,125,116,57,53,34,43,48,49,54,52,43,40,26,40,43,13,3,5,20,32,15,4,16,3,32,1,8,0,14,26,42,1,6,0,0,19,13,8,4,7,4,2,8,12,2,3,3,0,3,2
15610,3018,5383,107,12,5,44,1300.8333333333333,68.5909090909091,3474,184,18.880434782608695,1097.3423128245588,0.4166666666666667,2425,0.15534913516976298,98,0.9158878504672897,8.166666666666666,62,0.5794392523364486,5.166666666666667,3,0.028037383177570093,0.25,28.205607476635514,87,6,0.19626168224299065,0.4205607476635514,0,0,0,0,85,0.45698924731182794,0.794392523364486,0.028164347249834326,45,0.24193548387096775,0.4205607476635514,0.014910536779324055,49,0.26344086021505375,0.45794392523364486,0.016235917826375082,0,42,21,13,17,6,4,32,0,0.3925233644859813,0.19626168224299065,0.12149532710280374,0.1588785046728972,0.056074766355140186,0.037383177570093455,0.29906542056074764,17.0343345534271,13.563684559310804,27.311079782984336,16.45703913590111,20.29483411060119,59.3448310139165,17.530592523897926,11.816094552312293,830,7.757009345794392,0.27501656726308815,1034,9.663551401869158,0.3426110006626905,373,3.485981308411215,0.12359178263750828,0.4493975903614458,186,1.7383177570093458,0.061630218687872766,113,1.0560747663551402,0.03744201457919152,0.13614457831325302,56,0.5233644859813084,0.01855533465871438,13,0.12149532710280374,0.004307488402915839,0.01566265060240964,307,2.869158878504673,0.10172299536116633,127,1.1869158878504673,0.042080848243870116,0.1530120481927711,76,0.7102803738317757,0.025182239893969515,41,0.38317757009345793,0.013585155732273028,0.04939759036144578,128,1.1962616822429906,1.1962616822429906,5,0.04672897196261682,0.0016567263088137839,0.006024096385542169,454,4.242990654205608,0.1504307488402916,49,0.45794392523364486,0.016235917826375082,0.05903614457831325,1.7836315440689199,5.1722995361166335,242,63,62,256,251,160,153,60,89,82,74,110,111,108,95,61,66,65,45,6,51,42,60,28,21,47,10,71,2,31,5,34,60,74,8,24,2,6,28,22,19,16,18,23,10,11,13,16,9,19,0,11,2
