"characterCount","wordCount","syllableCount","sentenceCount","sectionCount","subsectionCount","paragraphCount","meanSectionSize","meanParagraphSize","largestSectionSize","shortestSectionSize","largestShortestSectionRatio","sectionSizeStandardDeviation","meanOfSubsectionsPerSection","abstractSize","abstractSizeArtcileLengthRatio","citationCount","citationCountPerSentence","citationCountPerSection","externalLinksCount","externalLinksPerSentence","externalLinksPerSection","imageCount","imagePerSentence","imagePerSection","meanSentenceSize","largestSentenceSize","shortestSentenceSize","largeSentenceRate","shortSentenceRate","questionCount","questionRatio","exclamationCount","exclamationRatio","toBeVerbCount","toBeVerbRatio","toBeVerbPerSentence","toBeVerbRate","automatedReadabilityIndex","colemanLiauIndex","fleshReadingEase","fleschKincaidGradeLevel","gunningFogIndex","lasbarhetsIndex","smogGrading","linsearWriteFormula","daleChallReadabilityFormula","differentWordCount","differentWordsPerSentence","differentWordsRate","nounCount","nounsPerSentence","nounsRate","differentNounCount","differentNounsPerSentence","differentNounsRate","verbCountentence","verbsRate","differentVerbCount","differentVerbsPerSentence","differentVerbsRate","pronounCount","pronounsPerSentence","pronounsRate","differentPronounCount","differentPronounsPerSentence","differentPronounsRate","adjectiveCount","adjectivesPerSentence","differentAdjectiveCount","differentAdjectivesPerSentence","differentAdjectivesRate","adverbCount","adverbsPerSentence","adverbsRate","differentAdverbCount","differentAdverbsPerSentence","differentAdverbsRate","coordinatingConjunctionCount","coordinatingConjunctionsPerSentence","coordinatingConjunctionsRate","differentCoordinatingConjunctionCount","differentCoordinatingConjunctionsPerSentence","differentCoordinatingConjunctionsRate","subordinatingPrepositionAndConjunctionCount","subordinatingPrepositionsAndConjunctionsPerSentence","subordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionAndConjunctionCount","differentSubordinatingPrepositionsAndConjunctionsPerSentence","differentSubordinatingPrepositionsAndConjunctionsRate","syllablesPerWord","charactersPerWord","qualityClass"
7100,1424,2359,61,4,0,21,1775,67.809524,66585,3,22195,4126.308182,0,1095,0.154225,10,0.163934,2.5,23,0.377049,5.75,0,0,0,23.344262,57,8,0.163934,0.311475,0,0,0,0,49,0.453704,0.803279,0.03441,13.725979,12.249438,42.992119,13.062156,8055.264671,30220.158753,394.59421,0.090164,6951.662536,596,9.770492,0.418539,483,7.918033,0.339185,284,4.655738,0.199438,,0.075843,115,1.885246,0.080758,31,0.508197,0.02177,8,0.131148,0.005618,105,1.721311,56,0.918033,0.039326,36,0.590164,0.025281,26,0.42623,0.018258,61,1,1,3,0.04918,0.002107,193,3.163934,0.135534,25,0.409836,0.017556,1.656601,4.985955,3
5218,1027,1734,45,2,0,9,2609,114.111111,66585,3,22195,4124.825358,0,1095,0.209851,30,0.666667,15,10,0.222222,5,0,0,0,22.822222,56,2,0.2,0.244444,0,0,0,0,23,0.27381,0.511111,0.022395,13.911763,12.778228,40.830717,13.233938,11172.634244,41919.611531,459.05493,0.566667,9643.787051,392,8.711111,0.381694,385,8.555556,0.374878,174,3.866667,0.169426,,0.081792,65,1.444444,0.063291,25,0.555556,0.024343,7,0.155556,0.006816,96,2.133333,43,0.955556,0.04187,31,0.688889,0.030185,20,0.444444,0.019474,31,0.688889,0.688889,3,0.066667,0.002921,129,2.866667,0.125609,18,0.4,0.017527,1.688413,5.080818,3
2506,482,856,19,3,0,9,835.333333,53.555556,66585,3,22195,4123.127534,0,1095,0.436951,17,0.894737,5.666667,11,0.578947,3.666667,0,0,0,25.368421,53,10,0.263158,0.263158,0,0,0,0,7,0.194444,0.368421,0.014523,15.742302,13.604315,30.842069,15.259701,23804.836165,89325.990828,704.910209,2.657895,20549.552056,219,11.526316,0.454357,153,8.052632,0.317427,91,4.789474,0.188797,,0.074689,40,2.105263,0.082988,4,0.210526,0.008299,1,0.052632,0.002075,32,1.684211,27,1.421053,0.056017,21,1.105263,0.043568,14,0.736842,0.029046,11,0.578947,0.578947,2,0.105263,0.004149,76,4,0.157676,14,0.736842,0.029046,1.775934,5.19917,3
1690,353,532,18,1,0,6,1690,58.833333,66585,3,22195,4122.394881,0,1095,0.647929,11,0.611111,11,12,0.666667,12,0,0,0,19.611111,36,7,0.222222,0.444444,0,0,0,0,13,0.448276,0.722222,0.036827,10.924847,10.84136,59.430572,9.841903,32504.388354,121975.13519,724.211055,2.861111,28063.662866,171,9.5,0.484419,136,7.555556,0.385269,70,3.888889,0.1983,,0.082153,20,1.111111,0.056657,2,0.111111,0.005666,1,0.055556,0.002833,34,1.888889,23,1.277778,0.065156,6,0.333333,0.016997,6,0.333333,0.016997,6,0.333333,0.333333,2,0.111111,0.005666,34,1.888889,0.096317,12,0.666667,0.033994,1.507082,4.787535,3
3234,668,1068,29,1,0,6,3234,111.333333,66585,3,22195,4121.587918,0,1095,0.33859,0,0,0,20,0.689655,20,0,0,0,23.034483,53,8,0.103448,0.310345,0,0,0,0,19,0.322034,0.655172,0.028443,12.889846,11.381916,48.196317,12.259317,17188.195829,64493.47979,571.331266,1.189655,14838.018471,329,11.344828,0.492515,200,6.896552,0.299401,133,4.586207,0.199102,,0.088323,60,2.068966,0.08982,34,1.172414,0.050898,5,0.172414,0.007485,37,1.275862,28,0.965517,0.041916,30,1.034483,0.04491,23,0.793103,0.034431,23,0.793103,0.793103,2,0.068966,0.002994,83,2.862069,0.124251,21,0.724138,0.031437,1.598802,4.841317,3
16556,3291,5581,148,9,5,47,1839.555556,70.021277,66585,3,22195,4115.508482,0.555556,1095,0.066139,185,1.25,20.555556,168,1.135135,18.666667,1,0,0.111111,22.236486,68,3,0.128378,0.337838,0,0,0,0,105,0.387454,0.709459,0.031905,13.382792,12.44931,40.797145,13.093108,3503.297512,13135.492112,254.916801,-0.516892,3022.059214,1047,7.074324,0.31814,1106,7.472973,0.336068,487,3.290541,0.147979,,0.082346,173,1.168919,0.052568,90,0.608108,0.027347,11,0.074324,0.003342,206,1.391892,126,0.851351,0.038286,84,0.567568,0.025524,37,0.25,0.011243,101,0.682432,0.682432,3,0.02027,0.000912,423,2.858108,0.128532,41,0.277027,0.012458,1.695837,5.03069,3
11306,2020,3815,76,8,0,26,1413.25,77.692308,66585,3,22195,4110.411537,0,1095,0.096851,32,0.421053,4,29,0.381579,3.625,0,0,0,26.578947,173,8,0.131579,0.460526,0,0,0,0,32,0.304762,0.421053,0.015842,18.221484,15.996871,20.080636,17.061433,5713.898906,21429.331996,354.807498,-0.059211,4929.457157,840,11.052632,0.415842,874,11.5,0.432673,423,5.565789,0.209406,,0.05198,105,1.381579,0.05198,12,0.157895,0.005941,2,0.026316,0.00099,170,2.236842,127,1.671053,0.062871,31,0.407895,0.015347,23,0.302632,0.011386,110,1.447368,1.447368,6,0.078947,0.00297,209,2.75,0.103465,26,0.342105,0.012871,1.888614,5.59703,3
6624,1310,2134,52,5,5,19,1324.8,68.947368,66585,3,22195,4107.24232,1,1095,0.165308,14,0.269231,2.8,12,0.230769,2.4,0,0,0,25.192308,65,8,0.173077,0.365385,0,0,0,0,28,0.424242,0.538462,0.021374,14.982215,12.757191,43.450762,13.45729,8810.046389,33056.827972,428.423338,0.317308,7605.504993,549,10.557692,0.419084,498,9.576923,0.380153,287,5.519231,0.219084,,0.050382,71,1.365385,0.054198,4,0.076923,0.003053,2,0.038462,0.001527,111,2.134615,63,1.211538,0.048092,27,0.519231,0.020611,21,0.403846,0.016031,52,1,1,4,0.076923,0.003053,177,3.403846,0.135115,33,0.634615,0.025191,1.629008,5.056489,3
2670,515,861,23,4,0,5,667.5,103,66585,3,22195,4105.084701,0,1095,0.410112,14,0.608696,3.5,13,0.565217,3.25,2,0,0.5,22.391304,48,8,0.130435,0.304348,0,0,0,0,29,0.659091,1.26087,0.056311,14.184487,13.362718,42.669768,12.870376,22401.655551,84077.380663,642.728221,1.717391,19345.105614,276,12,0.535922,174,7.565217,0.337864,120,5.217391,0.23301,,0.085437,35,1.521739,0.067961,17,0.73913,0.03301,5,0.217391,0.009709,41,1.782609,35,1.521739,0.067961,19,0.826087,0.036893,16,0.695652,0.031068,19,0.826087,0.826087,3,0.130435,0.005825,60,2.608696,0.116505,13,0.565217,0.025243,1.671845,5.184466,3
5707,1165,1912,83,4,5,23,1426.75,50.652174,66585,3,22195,4102.598742,1.25,1095,0.19187,41,0.493976,10.25,27,0.325301,6.75,0,0,0,14.036145,46,2,0.168675,0.361446,0,0,32,0.385542,38,0.575758,0.457831,0.032618,8.661008,10.895588,53.742648,9.250277,9910.678836,37200.744509,339.925552,-0.210843,8561.062452,467,5.626506,0.400858,391,4.710843,0.335622,204,2.457831,0.175107,,0.056652,62,0.746988,0.053219,8,0.096386,0.006867,1,0.012048,0.000858,92,1.108434,61,0.73494,0.052361,23,0.277108,0.019742,14,0.168675,0.012017,29,0.349398,0.349398,3,0.036145,0.002575,152,1.831325,0.130472,26,0.313253,0.022318,1.641202,4.898712,3
22064,4093,7661,220,4,15,64,5516,63.953125,66585,3,22195,4107.445791,3.75,1095,0.049628,96,0.436364,24,29,0.131818,7.25,6,0,1.5,18.604545,55,3,0.159091,0.240909,0,0,0,0,162,0.5209,0.736364,0.03958,13.262314,14.306113,29.60284,13.752213,2837.727672,10638.016178,210.400615,-0.647727,2447.630676,1062,4.827273,0.259467,1289,5.859091,0.314928,391,1.777273,0.095529,,0.075983,168,0.763636,0.041046,45,0.204545,0.010994,8,0.036364,0.001955,530,2.409091,193,0.877273,0.047154,89,0.404545,0.021744,61,0.277273,0.014903,130,0.590909,0.590909,4,0.018182,0.000977,513,2.331818,0.125336,40,0.181818,0.009773,1.871732,5.390667,3
6637,1447,2279,62,4,8,29,1659.25,49.896552,66585,3,22195,4105.32343,2,1095,0.164984,4,0.064516,1,2,0.032258,0.5,9,0,2.25,23.33871,51,3,0.177419,0.290323,0,0,0,0,53,0.638554,0.854839,0.036628,11.842859,9.9017,49.902671,12.096893,8021.194503,30083.615279,393.718102,-0.056452,6921.632517,541,8.725806,0.373877,487,7.854839,0.336558,288,4.645161,0.199032,,0.05736,68,1.096774,0.046994,11,0.177419,0.007602,4,0.064516,0.002764,110,1.774194,65,1.048387,0.044921,19,0.306452,0.013131,14,0.225806,0.009675,56,0.903226,0.903226,2,0.032258,0.001382,227,3.66129,0.156876,24,0.387097,0.016586,1.574983,4.586731,3
9753,2037,3238,102,6,0,27,1625.5,75.444444,66585,3,22195,4101.702044,0,1095,0.112273,31,0.303922,5.166667,6,0.058824,1,4,0,0.666667,19.970588,46,2,0.186275,0.235294,0,0,0,0,68,0.357895,0.666667,0.033382,11.106413,10.87081,52.085324,10.955721,5705.347096,21401.170906,307.811352,-0.377451,4923.929064,828,8.117647,0.40648,605,5.931373,0.297005,376,3.686275,0.184585,,0.093274,147,1.441176,0.072165,129,1.264706,0.063328,11,0.107843,0.0054,123,1.205882,94,0.921569,0.046146,50,0.490196,0.024546,36,0.352941,0.017673,70,0.686275,0.686275,2,0.019608,0.000982,270,2.647059,0.132548,31,0.303922,0.015218,1.589593,4.787923,3
3419,758,1117,43,3,2,5,1139.666667,151.6,66585,3,22195,4099.887558,0.666667,1095,0.320269,13,0.302326,4.333333,4,0.093023,1.333333,0,0,0,17.627907,36,9,0.139535,0.186047,0,0,0,0,44,0.709677,1.023256,0.058047,8.628663,9.042902,64.274864,8.673538,15322.143511,57496.123949,472.455652,0.430233,13229.635739,307,7.139535,0.405013,248,5.767442,0.327177,151,3.511628,0.199208,,0.081794,37,0.860465,0.048813,15,0.348837,0.019789,5,0.116279,0.006596,63,1.465116,37,0.860465,0.048813,15,0.348837,0.019789,10,0.232558,0.013193,35,0.813953,0.813953,2,0.046512,0.002639,101,2.348837,0.133245,16,0.372093,0.021108,1.473615,4.510554,3
32206,6432,10955,301,8,20,84,4025.75,76.571429,66585,3,22195,4103.311721,2.5,1095,0.034,227,0.754153,28.375,202,0.671096,25.25,6,0,0.75,21.368771,102,3,0.179402,0.335548,0,0,0,0,159,0.307544,0.528239,0.02472,12.83807,12.256853,41.054746,12.841613,1820.786314,6822.743909,180.880252,-0.785714,1570.069169,1927,6.401993,0.299596,2237,7.431894,0.347792,968,3.215947,0.150498,,0.080379,319,1.059801,0.049596,197,0.654485,0.030628,14,0.046512,0.002177,386,1.282392,230,0.76412,0.035759,139,0.461794,0.021611,67,0.222591,0.010417,183,0.607973,0.607973,5,0.016611,0.000777,861,2.860465,0.133862,48,0.159468,0.007463,1.703203,5.007152,3
2694,560,908,29,3,0,9,898,62.222222,66585,3,22195,4101.556517,0,1095,0.406459,10,0.344828,3.333333,2,0.068966,0.666667,0,0,0,19.310345,50,8,0.103448,0.275862,0,0,0,0,16,0.470588,0.551724,0.028571,10.883637,10.954143,50.062143,11.073892,20829.366995,78160.738916,575.882204,1.258621,17989.855436,288,9.931034,0.514286,192,6.62069,0.342857,137,4.724138,0.244643,,0.060714,44,1.517241,0.078571,10,0.344828,0.017857,3,0.103448,0.005357,49,1.689655,34,1.172414,0.060714,11,0.37931,0.019643,9,0.310345,0.016071,17,0.586207,0.586207,3,0.103448,0.005357,77,2.655172,0.1375,18,0.62069,0.032143,1.621429,4.810714,3
4755,893,1661,30,5,6,10,951,89.3,66585,3,22195,4098.69742,1.2,1095,0.230284,24,0.8,4.8,11,0.366667,2.2,0,0,0,29.766667,57,13,0.266667,0.333333,0,0,0,0,21,0.456522,0.7,0.023516,18.532897,14.515118,19.263939,17.967264,13078.155267,49063.442757,566.449528,1.25,11291.426532,390,13,0.43673,348,11.6,0.389698,213,7.1,0.238522,,0.051512,45,1.5,0.050392,8,0.266667,0.008959,2,0.066667,0.00224,79,2.633333,45,1.5,0.050392,21,0.7,0.023516,15,0.5,0.016797,33,1.1,1.1,3,0.1,0.003359,129,4.3,0.144457,19,0.633333,0.021277,1.860022,5.324748,3
6957,1220,2450,38,8,0,17,869.625,71.764706,66585,3,22195,4094.199305,0,1095,0.157395,31,0.815789,3.875,32,0.842105,4,1,0,0.125,32.105263,131,10,0.184211,0.526316,0,0,0,0,43,0.43,1.131579,0.035246,21.481214,16.808492,4.354715,20.627774,9589.432269,35961.97865,503.980057,0.934211,8273.727134,415,10.921053,0.340164,420,11.052632,0.344262,178,4.684211,0.145902,,0.081967,68,1.789474,0.055738,21,0.552632,0.017213,7,0.184211,0.005738,98,2.578947,47,1.236842,0.038525,17,0.447368,0.013934,10,0.263158,0.008197,67,1.763158,1.763158,3,0.078947,0.002459,146,3.842105,0.119672,21,0.552632,0.017213,2.008197,5.702459,3
19739,3822,6700,169,8,11,52,2467.375,73.5,66585,3,22195,4089.567172,1.375,1095,0.055474,21,0.12426,2.625,7,0.04142,0.875,13,0,1.625,22.615385,66,3,0.153846,0.278107,0,0,0,0,143,0.49481,0.846154,0.037415,14.202834,13.258849,35.575832,13.915505,3074.592988,11522.422932,240.961439,-0.588757,2650.413623,1082,6.402367,0.283098,1134,6.710059,0.296703,402,2.378698,0.105181,,0.075615,159,0.940828,0.041601,42,0.248521,0.010989,7,0.04142,0.001832,365,2.159763,191,1.130178,0.049974,154,0.911243,0.040293,79,0.467456,0.02067,168,0.994083,0.994083,5,0.029586,0.001308,416,2.461538,0.108844,41,0.242604,0.010727,1.753009,5.164574,3
15959,2836,5452,109,3,12,37,5319.666667,76.648649,66585,3,22195,4090.583215,4,1095,0.068613,29,0.266055,9.666667,20,0.183486,6.666667,19,0,6.333333,26.018349,69,4,0.211009,0.385321,0,0,0,0,73,0.363184,0.669725,0.02574,18.083719,16.150818,17.789141,17.241782,4152.932022,15561.613297,299.671881,-0.298165,3577.720734,1116,10.238532,0.393512,912,8.366972,0.32158,522,4.788991,0.184062,,0.070874,156,1.431193,0.055007,65,0.59633,0.02292,12,0.110092,0.004231,348,3.192661,199,1.825688,0.070169,93,0.853211,0.032793,58,0.53211,0.020451,153,1.40367,1.40367,4,0.036697,0.00141,379,3.477064,0.133639,37,0.33945,0.013047,1.922426,5.627292,3
11685,2308,3944,110,8,18,35,1460.625,65.942857,66585,3,22195,4086.917743,2.25,1095,0.09371,32,0.290909,4,30,0.272727,3.75,15,0,1.875,20.981818,58,4,0.2,0.327273,0,0,0,0,109,0.67284,0.990909,0.047227,12.906815,12.558666,40.97069,12.757207,5106.91959,19141.136445,298.561999,-0.395455,4401.357545,850,7.727273,0.368284,905,8.227273,0.392114,444,4.036364,0.192374,,0.070191,106,0.963636,0.045927,25,0.227273,0.010832,5,0.045455,0.002166,158,1.436364,112,1.018182,0.048527,46,0.418182,0.019931,33,0.3,0.014298,97,0.881818,0.881818,3,0.027273,0.0013,287,2.609091,0.12435,32,0.290909,0.013865,1.708839,5.062825,3
8269,1738,2791,90,8,1,20,1033.625,86.9,66585,3,22195,4082.302237,0.125,1095,0.132422,43,0.477778,5.375,24,0.266667,3,4,0,0.5,19.311111,42,6,0.133333,0.244444,0,0,0,0,69,0.50365,0.766667,0.039701,10.634641,10.642877,51.37772,10.890585,6784.203156,25434.165732,329.882873,-0.25,5849.14745,673,7.477778,0.387227,578,6.422222,0.332566,290,3.222222,0.166858,,0.078826,97,1.077778,0.055811,39,0.433333,0.02244,3,0.033333,0.001726,169,1.877778,106,1.177778,0.06099,64,0.711111,0.036824,45,0.5,0.025892,63,0.7,0.7,3,0.033333,0.001726,240,2.666667,0.13809,31,0.344444,0.017837,1.605869,4.757768,3
286,52,97,3,1,0,1,286,52,66585,3,22195,4081.853815,0,1095,3.828671,0,0,0,0,0,0,2,0,2,17.333333,24,12,0,0.333333,0,0,0,0,2,0.5,0.666667,0.038462,13.141667,14.832308,31.430128,13.181538,226508.471795,849523.102564,1792.875769,24.5,195354.732387,41,13.666667,0.788462,20,6.666667,0.384615,18,6,0.346154,,0.076923,5,1.666667,0.096154,0,0,0,0,0,0,3,1,3,1,0.057692,5,1.666667,0.096154,5,1.666667,0.096154,2,0.666667,0.666667,1,0.333333,0.019231,6,2,0.115385,5,1.666667,0.096154,1.865385,5.5,3
18177,3793,6335,155,8,4,44,2272.125,86.204545,66585,3,22195,4077.228206,0.5,1095,0.060241,88,0.567742,11,67,0.432258,8.375,12,0,1.5,24.470968,66,4,0.219355,0.367742,0,0,0,0,120,0.39604,0.774194,0.031637,13.376976,11.168827,40.699578,13.661824,3122.416913,11693.847318,252.418699,-0.519355,2689.441665,1224,7.896774,0.3227,1299,8.380645,0.342473,594,3.832258,0.156604,,0.079884,193,1.245161,0.050883,152,0.980645,0.040074,16,0.103226,0.004218,213,1.374194,133,0.858065,0.035065,88,0.567742,0.023201,60,0.387097,0.015819,146,0.941935,0.941935,3,0.019355,0.000791,534,3.445161,0.140786,46,0.296774,0.012128,1.670182,4.792249,3
18382,3457,6551,101,5,9,29,3676.4,119.206897,66585,3,22195,4080.646027,1.8,1095,0.059569,23,0.227723,4.6,17,0.168317,3.4,0,0,0,34.227723,94,2,0.257426,0.445545,0,0,0,0,165,0.593525,1.633663,0.047729,20.728472,14.601088,11.777228,20.119761,3440.280618,12870.854501,312.468319,-0.193069,2957.657684,726,7.188119,0.210009,1036,10.257426,0.299682,238,2.356436,0.068846,,0.080417,127,1.257426,0.036737,72,0.712871,0.020827,12,0.118812,0.003471,280,2.772277,103,1.019802,0.029795,152,1.50495,0.043969,65,0.643564,0.018802,119,1.178218,1.178218,6,0.059406,0.001736,418,4.138614,0.120914,36,0.356436,0.010414,1.894996,5.317327,3
30233,5895,10503,276,9,21,74,3359.222222,79.662162,66585,3,22195,4076.978532,2.333333,1095,0.036219,36,0.130435,4,21,0.076087,2.333333,21,0,2.333333,21.358696,94,6,0.130435,0.275362,0,0,0,0,193,0.420479,0.699275,0.03274,13.404976,12.970219,34.425848,13.763708,2026.694454,7580.249216,190.662717,-0.759058,1742.694093,1770,6.413043,0.300254,1853,6.713768,0.314334,823,2.981884,0.13961,,0.077863,271,0.981884,0.045971,166,0.601449,0.028159,15,0.054348,0.002545,609,2.206522,264,0.956522,0.044784,202,0.731884,0.034266,89,0.322464,0.015098,226,0.818841,0.818841,4,0.014493,0.000679,788,2.855072,0.133673,45,0.163043,0.007634,1.781679,5.128584,3
3948,867,1335,41,4,3,14,987,61.928571,66585,3,22195,4074.670197,0.75,1095,0.277356,2,0.04878,0.5,7,0.170732,1.75,40,0,10,21.146341,66,6,0.146341,0.317073,0,0,0,0,42,0.591549,1.02439,0.048443,10.590783,9.575594,55.105027,10.826623,13735.51736,51438.271211,489.784232,0.54878,11827.097273,344,8.390244,0.39677,242,5.902439,0.279123,120,2.926829,0.138408,,0.081892,55,1.341463,0.063437,21,0.512195,0.024221,4,0.097561,0.004614,65,1.585366,47,1.146341,0.05421,29,0.707317,0.033449,23,0.560976,0.026528,31,0.756098,0.756098,4,0.097561,0.004614,109,2.658537,0.125721,22,0.536585,0.025375,1.539792,4.553633,3
12285,2539,4209,101,7,8,28,1755,90.678571,66585,3,22195,4070.852969,1.142857,1095,0.089133,38,0.376238,5.428571,50,0.49505,7.142857,2,0,0.285714,25.138614,85,2,0.188119,0.356436,0,0,0,0,91,0.50838,0.90099,0.035841,13.928732,11.473021,41.074565,13.775383,4704.454815,17608.029058,313.424702,-0.381188,4048.62215,910,9.009901,0.358409,963,9.534653,0.379283,458,4.534653,0.180386,,0.0705,119,1.178218,0.046869,74,0.732673,0.029145,6,0.059406,0.002363,190,1.881188,105,1.039604,0.041355,91,0.90099,0.035841,56,0.554455,0.022056,114,1.128713,1.128713,4,0.039604,0.001575,382,3.782178,0.150453,39,0.386139,0.01536,1.657739,4.838519,3
1712,353,597,19,4,0,6,428,58.833333,66585,3,22195,4068.970576,0,1095,0.639603,1,0.052632,0.25,1,0.052632,0.25,7,0,1.75,18.578947,50,8,0.105263,0.315789,0,0,0,0,19,0.633333,1,0.053824,10.702307,11.123966,44.900315,11.612163,33780.689369,126514.896228,718.632942,2.5,29095.866146,202,10.631579,0.572238,111,5.842105,0.314448,86,4.526316,0.243626,,0.084986,33,1.736842,0.093484,8,0.421053,0.022663,4,0.210526,0.011331,22,1.157895,20,1.052632,0.056657,21,1.105263,0.05949,13,0.684211,0.036827,10,0.526316,0.526316,1,0.052632,0.002833,39,2.052632,0.110482,10,0.526316,0.028329,1.691218,4.849858,3
2574,515,880,22,5,0,12,514.8,42.916667,66585,3,22195,4066.53485,0,1095,0.425408,0,0,0,0,0,0,9,0,1.8,23.409091,44,7,0.045455,0.272727,0,0,0,0,18,0.514286,0.818182,0.034951,13.8154,12.324117,38.515549,13.702652,23166.80053,86756.03045,668.176284,2.25,19951.246814,284,12.909091,0.551456,165,7.5,0.320388,123,5.590909,0.238835,,0.067961,39,1.772727,0.075728,6,0.272727,0.01165,3,0.136364,0.005825,60,2.727273,51,2.318182,0.099029,13,0.590909,0.025243,11,0.5,0.021359,16,0.727273,0.727273,3,0.136364,0.005825,67,3.045455,0.130097,19,0.863636,0.036893,1.708738,4.998058,3
923,208,308,11,3,0,5,307.666667,41.6,66585,3,22195,4065.198919,0,1095,1.186349,3,0.272727,1,0,0,0,0,0,0,18.909091,38,8,0.181818,0.272727,0,0,0,0,6,0.375,0.545455,0.028846,8.92517,8.727115,62.369196,9.257622,57349.871329,214786.083333,943.692009,5.318182,49396.909006,126,11.454545,0.605769,70,6.363636,0.336538,49,4.454545,0.235577,,0.076923,17,1.545455,0.081731,3,0.272727,0.014423,2,0.181818,0.009615,14,1.272727,14,1.272727,0.067308,3,0.272727,0.014423,3,0.272727,0.014423,5,0.454545,0.454545,3,0.272727,0.014423,26,2.363636,0.125,10,0.909091,0.048077,1.480769,4.4375,3
6366,1325,2178,49,7,1,19,909.428571,69.736842,66585,3,22195,4061.301437,0.142857,1095,0.172008,26,0.530612,3.714286,14,0.285714,2,5,0,0.714286,27.040816,77,7,0.244898,0.387755,2,0.040816,0,0,51,0.46789,1.040816,0.038491,14.719736,11.355985,40.325326,14.352447,9020.11444,33766.282279,448.960157,0.397959,7764.684238,560,11.428571,0.422642,443,9.040816,0.33434,252,5.142857,0.190189,,0.082264,77,1.571429,0.058113,65,1.326531,0.049057,14,0.285714,0.010566,82,1.673469,62,1.265306,0.046792,40,0.816327,0.030189,24,0.489796,0.018113,38,0.77551,0.77551,3,0.061224,0.002264,210,4.285714,0.158491,28,0.571429,0.021132,1.643774,4.804528,3
10877,2130,3765,93,7,3,25,1553.857143,85.2,66585,3,22195,4056.808489,0.428571,1095,0.100671,3,0.032258,0.428571,12,0.129032,1.714286,6,0,0.857143,22.903226,70,6,0.193548,0.258065,1,0.010753,1,0.010753,35,0.213415,0.376344,0.016432,14.073571,12.934254,34.048789,14.200005,5621.74345,21038.823896,326.979638,-0.263441,4839.240538,771,8.290323,0.361972,703,7.55914,0.330047,270,2.903226,0.126761,,0.076995,120,1.290323,0.056338,38,0.408602,0.01784,10,0.107527,0.004695,223,2.397849,128,1.376344,0.060094,82,0.88172,0.038498,57,0.612903,0.026761,53,0.569892,0.569892,3,0.032258,0.001408,257,2.763441,0.120657,35,0.376344,0.016432,1.767606,5.106573,3
5385,1127,1821,58,3,1,26,1795,43.346154,66585,3,22195,4055.196456,0.333333,1095,0.203343,36,0.62069,12,37,0.637931,12.333333,2,0,0.666667,19.431034,40,6,0.172414,0.206897,0,0,0,0,39,0.410526,0.672414,0.034605,10.790708,10.772316,50.416315,11.054474,10621.827427,39764.798234,413.336574,0.163793,9147.822897,480,8.275862,0.425909,409,7.051724,0.36291,256,4.413793,0.227152,,0.084295,74,1.275862,0.065661,44,0.758621,0.039042,9,0.155172,0.007986,63,1.086207,44,0.758621,0.039042,18,0.310345,0.015972,13,0.224138,0.011535,25,0.431034,0.431034,1,0.017241,0.000887,156,2.689655,0.138421,21,0.362069,0.018634,1.615794,4.778172,3
15819,3048,5427,128,7,4,36,2259.857143,84.666667,66585,3,22195,4053.747849,0.571429,1095,0.069221,119,0.929688,17,84,0.65625,12,6,0,0.857143,23.8125,65,2,0.21875,0.304688,0,0,0,0,74,0.316239,0.578125,0.024278,14.920965,13.473924,32.034013,14.706914,3943.540748,14750.153268,279.591124,-0.472656,3392.81905,1220,9.53125,0.400262,1104,8.625,0.362205,610,4.765625,0.200131,,0.076772,187,1.460938,0.061352,85,0.664063,0.027887,10,0.078125,0.003281,205,1.601563,126,0.984375,0.041339,66,0.515625,0.021654,43,0.335938,0.014108,128,1,1,5,0.039063,0.00164,408,3.1875,0.133858,38,0.296875,0.012467,1.780512,5.189961,3
2346,461,784,19,3,0,5,782,92.2,66585,3,22195,4052.148221,0,1095,0.466752,1,0.052632,0.333333,2,0.105263,0.666667,0,0,0,24.263158,81,6,0.157895,0.368421,0,0,0,0,16,0.592593,0.842105,0.034707,14.670473,12.902993,38.332841,13.940311,26028.100057,97438.362941,720.805809,2.763158,22411.534985,253,13.315789,0.548807,172,9.052632,0.373102,115,6.052632,0.249458,,0.058568,34,1.789474,0.073753,4,0.210526,0.008677,3,0.157895,0.006508,27,1.421053,24,1.263158,0.052061,20,1.052632,0.043384,14,0.736842,0.030369,14,0.736842,0.736842,3,0.157895,0.006508,69,3.631579,0.149675,16,0.842105,0.034707,1.700651,5.088937,3
30200,6451,9953,314,11,34,102,2745.454545,63.245098,66585,3,22195,4053.31421,3.090909,1095,0.036258,88,0.280255,8,48,0.152866,4.363636,6,0,0.545455,20.544586,69,2,0.207006,0.318471,0,0,0,0,148,0.319654,0.471338,0.022942,10.891898,10.286126,55.456156,10.628155,1872.827972,7003.230546,179.919084,-0.788217,1612.430467,1550,4.936306,0.240273,2298,7.318471,0.356224,721,2.296178,0.111766,,0.071772,207,0.659236,0.032088,86,0.273885,0.013331,13,0.041401,0.002015,443,1.410828,205,0.652866,0.031778,173,0.550955,0.026818,68,0.216561,0.010541,145,0.461783,0.461783,3,0.009554,0.000465,732,2.33121,0.113471,38,0.121019,0.005891,1.542862,4.681445,3
